Python,Java,C++,SQL,Machine_Learning,Deep_Learning,NLP,Computer_Vision,AWS,Azure,Docker,Kubernetes,Git,Linux,Flask,Django,Pandas,NumPy,Scikit_Learn,TensorFlow,PyTorch,PowerBI,Tableau,Excel,MongoDB,MySQL,Internship_Months,Projects,Research_Papers,Open_Source,GitHub_Score,LeetCode_Rating,CGPA,AWS_Cert,Google_Cert,Microsoft_Cert,IBM_Cert,Cisco_Cert,Communication,Leadership,Teamwork,Problem_Solving,Career
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,12,8,2,6,52,1567,8.03,1,1,1,0,1,7,5,9,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,6,4,3,8,71,1343,8.86,0,1,0,0,1,8,8,10,7,AI Engineer
1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,10,10,0,7,69,1183,9.51,0,0,0,0,0,6,8,8,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,10,9,1,3,60,1622,9.57,0,0,1,0,0,10,9,6,9,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,7,2,6,68,943,8.17,1,0,1,0,0,9,9,8,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,8,1,7,56,1657,7.92,0,1,1,1,0,10,6,10,8,AI Engineer
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,3,7,1,7,62,1089,8.25,0,1,0,0,0,7,5,6,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,9,9,3,2,93,2102,8.88,1,1,0,0,1,10,8,6,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,4,0,4,71,1036,8.88,0,0,0,1,0,6,7,10,10,AI Engineer
0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,8,4,2,2,40,1180,8.69,0,0,1,0,1,7,9,7,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,6,1,3,48,1060,8.48,0,1,1,0,0,7,5,6,10,AI Engineer
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,6,6,1,8,40,1102,9.63,0,0,0,0,1,6,6,8,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,5,0,10,71,1115,8.41,0,0,1,0,0,6,10,7,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,3,10,0,7,83,954,9.74,0,0,1,0,1,6,10,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,10,9,3,7,75,1220,8.67,0,0,0,0,0,8,7,6,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,3,9,3,9,41,1548,8.37,0,0,0,1,0,8,8,10,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,7,7,2,3,66,1723,8.08,0,0,0,0,0,10,6,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,12,5,3,3,47,1207,7.94,1,0,0,0,0,6,6,7,8,AI Engineer
1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,6,3,1,55,2128,7.78,0,1,0,0,0,7,8,7,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,7,8,3,4,80,1643,9.58,0,0,1,0,1,9,7,8,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,8,7,0,0,81,1276,8.95,0,1,0,0,1,6,5,7,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,10,5,2,2,43,1721,8.92,0,1,0,1,0,6,10,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,4,4,3,2,95,1562,9.74,0,1,0,0,0,6,5,10,6,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,4,1,7,95,1475,9.22,0,1,0,0,0,8,9,8,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,7,5,1,8,92,1458,8.8,0,1,0,1,0,7,8,6,7,AI Engineer
1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,10,0,10,58,1561,9.34,0,0,0,1,1,7,8,6,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,8,2,7,83,1359,8.99,0,0,0,0,1,9,8,6,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,8,8,3,10,68,2177,9.36,1,0,0,1,1,10,7,6,9,AI Engineer
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,9,10,1,1,59,1849,7.84,0,1,0,0,0,9,8,6,9,AI Engineer
1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,9,7,0,7,79,1610,8.53,0,1,0,0,0,10,6,10,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,6,2,5,83,1224,7.9,0,0,0,1,1,7,5,10,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,5,2,7,88,1936,8.65,0,1,0,0,1,7,8,9,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,8,7,1,6,43,1705,9.25,0,0,0,1,0,10,7,9,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,8,2,3,45,1947,8.77,0,0,1,1,0,10,7,7,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,9,8,1,1,60,1957,8.84,0,0,1,0,0,6,5,6,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,6,0,9,94,1736,7.75,0,1,0,1,1,8,7,8,9,AI Engineer
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,4,3,6,54,1709,8.28,1,0,0,1,1,7,10,6,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,10,10,0,5,67,1269,8.45,0,1,1,1,1,7,7,7,7,AI Engineer
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,10,4,3,10,54,938,8.12,0,0,1,0,0,8,9,9,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,5,0,4,45,1709,9.11,0,0,0,0,1,10,7,8,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,4,6,3,9,62,1692,7.91,0,0,1,0,0,9,5,7,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,12,5,0,2,56,2067,9.47,0,0,1,0,1,10,9,8,10,AI Engineer
1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,4,5,1,2,61,1536,7.64,0,1,0,1,0,8,7,7,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,9,7,0,9,88,1741,8.04,0,0,1,0,0,10,9,6,8,AI Engineer
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,5,3,4,78,1602,8.17,0,0,0,1,1,10,5,9,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,8,10,3,3,65,1277,9.4,1,1,0,0,1,9,6,10,8,AI Engineer
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4,4,1,2,90,1288,7.94,0,0,0,0,1,6,9,10,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,12,7,0,3,54,1315,8.54,1,1,0,0,1,8,7,10,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,6,6,1,10,61,1412,8.2,0,0,1,0,0,10,7,6,8,AI Engineer
1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,4,2,2,76,1162,8.2,0,0,0,0,1,9,10,9,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,3,5,1,1,98,1690,8.15,1,0,1,1,0,7,7,9,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,10,7,0,1,58,1834,8.3,0,0,0,0,0,9,6,7,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,4,3,0,44,1845,8.38,0,0,0,1,1,7,7,9,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,4,7,2,7,43,2125,7.51,0,0,0,0,1,6,5,9,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,9,2,10,79,1655,7.6,0,0,0,0,0,10,9,7,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,6,8,0,0,48,1667,8.65,1,0,0,1,0,9,10,8,7,AI Engineer
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,5,5,1,1,51,2113,8.76,0,1,0,0,0,7,10,7,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,9,7,2,7,58,1668,8.79,0,1,0,1,0,6,5,10,8,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,10,2,10,85,957,9.1,0,1,0,0,1,10,9,7,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,9,9,2,0,50,1907,7.5,1,0,0,0,0,7,6,8,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,3,9,0,1,53,1969,9.32,0,0,0,1,0,8,9,9,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,6,4,2,0,80,1637,9.51,0,0,0,1,0,10,5,8,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,4,4,3,0,50,1568,9.58,0,1,1,0,0,6,10,7,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,7,0,4,43,2108,8.73,0,0,1,0,0,7,9,10,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,8,5,1,3,84,1007,9.62,0,0,0,1,0,7,5,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,6,0,10,90,1202,8.37,0,0,1,1,0,9,6,6,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,5,0,9,76,2072,8.6,0,1,0,0,0,9,7,10,7,AI Engineer
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,6,9,1,1,75,1425,9.46,1,0,0,0,0,9,10,6,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,7,6,3,10,97,1234,8.42,1,1,0,0,0,6,10,8,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,5,2,9,92,1902,7.72,1,0,1,1,1,6,6,8,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,9,8,1,4,80,1078,9.68,0,1,1,1,0,6,6,10,6,AI Engineer
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,12,4,3,2,83,1972,9.58,1,0,1,0,1,9,8,7,8,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,5,7,2,0,46,1782,8.63,1,0,1,1,0,7,10,8,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,10,10,1,5,88,1718,8.65,0,0,0,1,1,6,6,7,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,12,9,1,3,47,1170,8.42,1,1,1,1,1,6,8,9,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,9,1,5,63,1640,9.21,0,0,1,1,0,6,5,7,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,4,7,3,8,99,1931,9.32,1,1,0,1,0,6,10,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,5,6,1,4,95,1005,8.98,1,0,0,1,1,10,7,8,6,AI Engineer
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,8,6,1,9,80,1709,7.86,1,0,0,0,1,7,8,7,7,AI Engineer
1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4,6,1,10,78,927,9.32,1,0,0,0,0,6,6,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,10,5,0,3,46,1477,8.32,0,1,0,0,0,10,6,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,7,5,0,5,48,1272,9.27,0,0,0,0,0,8,6,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,11,7,1,3,92,1359,7.63,1,0,0,0,1,9,7,6,6,AI Engineer
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,3,7,3,10,100,1830,8.77,0,0,0,0,0,7,7,6,10,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,6,8,0,4,52,2029,7.96,0,1,1,0,1,9,5,6,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,6,5,1,2,72,1957,9.78,0,0,0,0,1,8,7,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,10,6,3,10,99,1187,9.66,0,0,0,1,0,10,10,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,10,4,0,2,86,1121,9.61,0,0,1,1,1,10,8,7,9,AI Engineer
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,6,9,2,2,93,1010,7.71,0,1,0,1,1,9,8,9,10,AI Engineer
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,7,1,10,68,2084,7.72,1,0,0,0,1,9,6,8,7,AI Engineer
1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,9,9,2,9,100,1103,9.79,0,1,0,0,0,9,10,10,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,9,9,1,0,97,1749,7.58,1,0,0,0,0,8,7,7,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,4,3,0,80,2115,7.85,0,0,0,0,1,7,8,8,7,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,7,0,7,80,1056,7.98,0,0,0,0,1,8,5,7,10,AI Engineer
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,11,9,2,7,87,1915,8.5,0,0,1,1,0,8,8,6,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,5,2,6,90,1280,8.32,1,0,0,0,1,8,10,6,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,12,7,1,9,41,1483,7.54,0,0,1,0,1,9,5,10,10,AI Engineer
1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,9,5,1,1,52,1655,9.38,0,1,0,1,0,6,5,6,8,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,10,1,10,81,1321,9.1,1,0,1,0,0,9,6,9,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,7,1,4,41,1875,9.02,0,1,0,1,0,7,8,10,9,AI Engineer
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,5,2,7,53,1250,9.31,1,1,0,0,1,10,10,10,9,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,6,8,1,2,89,1092,7.73,0,1,0,0,0,9,7,8,9,AI Engineer
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,7,1,4,98,1614,9.54,0,0,0,1,1,10,10,8,10,AI Engineer
1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,5,6,2,8,82,2048,7.86,1,1,0,1,0,6,7,7,6,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,8,3,5,72,1632,8.58,0,0,0,1,0,9,5,7,10,AI Engineer
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,9,0,3,73,1195,8.79,0,1,0,0,1,8,10,6,9,AI Engineer
1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,6,5,1,7,70,1493,8.17,1,0,0,1,0,6,8,9,9,AI Engineer
1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,5,8,1,4,90,1520,9.49,1,0,0,0,0,7,9,10,10,Data Scientist
1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,2,8,0,7,88,1666,8.64,0,0,1,0,0,10,9,7,7,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,4,5,1,1,68,1775,8.69,0,0,1,0,1,9,6,6,10,Data Scientist
1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,2,4,1,8,92,1575,9.5,0,0,1,1,0,10,10,6,8,Data Scientist
1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,8,6,1,6,84,1774,8.48,1,1,0,0,0,8,8,6,7,Data Scientist
1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,7,5,1,7,85,1519,9.54,0,1,0,0,1,10,9,6,6,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,5,6,0,6,64,1809,7.12,1,1,0,1,1,10,7,6,10,Data Scientist
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,3,4,0,4,91,1461,7.23,1,0,1,0,0,8,7,8,10,Data Scientist
0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,7,3,1,1,81,978,7.5,0,0,1,0,1,8,7,6,8,Data Scientist
1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,6,3,0,9,53,1541,8.38,0,0,0,1,1,10,5,7,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,7,4,3,6,63,1063,7.95,0,0,0,0,0,9,6,10,7,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,3,3,1,8,95,1984,9.48,0,0,0,0,0,6,7,8,10,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,8,3,1,4,71,1598,7.13,0,0,0,0,1,9,7,7,7,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,6,7,1,0,71,952,8.0,1,0,0,0,1,9,7,6,6,Data Scientist
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,7,3,0,3,48,2100,8.02,0,0,1,1,0,9,7,7,7,Data Scientist
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,3,3,2,6,68,1566,7.67,0,1,0,0,1,9,10,7,9,Data Scientist
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,2,7,2,2,78,2005,7.05,0,0,1,0,0,10,5,6,10,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,5,8,3,2,92,1452,9.33,1,0,0,0,1,10,9,7,6,Data Scientist
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,6,1,9,41,1713,9.08,0,0,1,1,1,6,5,10,7,Data Scientist
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,5,7,0,1,67,1058,8.01,0,1,0,1,0,6,5,9,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,8,4,1,8,85,1870,7.03,0,1,1,0,1,7,6,6,10,Data Scientist
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,6,7,3,5,76,2112,8.63,0,0,0,0,1,6,6,7,6,Data Scientist
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,3,6,3,7,84,1413,8.85,0,0,1,1,0,9,10,8,9,Data Scientist
1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,8,8,3,9,80,1830,8.32,0,0,0,0,1,6,9,7,7,Data Scientist
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,8,7,1,4,45,1253,8.2,1,1,0,1,0,6,7,8,10,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,7,5,1,4,48,2057,7.85,1,1,0,1,1,9,7,6,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,6,8,1,7,48,1856,8.58,0,0,0,1,0,8,5,7,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,4,7,3,9,41,1235,8.38,0,0,0,0,1,10,6,7,8,Data Scientist
1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,5,6,1,1,64,1163,7.86,0,0,1,1,0,9,9,9,10,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,5,4,1,6,83,1959,9.25,0,1,0,1,0,6,6,8,7,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,6,5,1,8,92,2158,8.96,0,1,1,1,0,8,5,10,8,Data Scientist
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,7,7,3,0,44,1568,8.01,1,0,0,0,0,6,7,8,9,Data Scientist
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,4,5,0,6,53,938,9.11,0,1,0,0,0,6,6,7,6,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,2,4,2,4,58,1545,8.22,0,1,0,0,0,9,5,8,10,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,6,7,3,3,94,1727,8.34,0,0,0,0,1,8,5,10,8,Data Scientist
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,3,4,3,5,86,1390,7.47,0,0,1,1,0,7,9,9,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,6,8,0,7,70,1022,7.79,0,0,0,0,0,10,10,9,9,Data Scientist
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,3,4,2,0,54,1659,8.52,0,1,0,0,1,9,10,8,7,Data Scientist
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,3,6,3,0,82,1032,7.92,1,1,1,0,0,7,7,9,9,Data Scientist
